Segment,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,0
AnnualSum,0.0,1493.818067325337,2284.017428413474,299.25514285714286,0.0,2058.7657142857147,5032.052078206643,883.8364285714289,0.0,3246.558430345486,5155.214194039988,1317.5198571428575,0.0,1024.4185692931785,2127.034285714286,265.87928571428574,0.0,900.2680207269327,638.979447052935,84.02731544167331,0.0,2687.4823152750523,3488.3837300409355,451.99842857142863,0.0,513.2146972481494,876.9325714285716,162.24685714285718,34991.902864838354
t1,0.0,0.0,0.0,0.0,0.0,0.0,463.608,57.951,0.0,0.0,804.744,100.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.896
t2,0.0,0.0,0.0,0.0,0.0,0.0,487.872,60.984,0.0,0.0,771.816,96.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.1490000000001
t3,0.0,0.0,0.0,0.0,0.0,0.0,495.12,61.89,0.0,0.0,734.928,91.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.804
t4,0.0,0.0,0.0,0.0,0.0,0.0,507.93600000000004,63.492000000000004,0.0,0.0,780.384,97.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.36
t5,0.0,0.0,0.0,0.0,0.0,0.0,530.832,66.354,0.0,0.0,793.8480000000001,99.23100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.265
t6,0.0,0.0,0.0,0.0,0.0,0.0,551.76,68.97,0.0,0.0,772.392,96.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.671
t7,0.0,0.0,0.0,0.0,0.0,0.0,560.496,70.062,0.0,0.0,0.0,90.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.582
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
